order_item_id,order_id,product_id,quantity,unit_price
4574,1531,75,1,2959.99
4575,1532,47,1,1314.74
4576,1532,7,2,4066.21
4577,1532,98,1,3922.57
4578,1532,30,1,2692.66
4579,1533,11,4,2727.52
4580,1533,68,2,4846.68
4581,1533,33,3,874.97
4582,1534,56,2,4922.41
4583,1534,36,2,2587.55
4584,1535,40,2,383.83
4585,1535,22,1,1411.93
4586,1535,67,1,3620.2
4587,1535,9,2,600.83
4588,1536,71,2,4807.82
4589,1536,61,2,3295.51
4590,1536,55,1,2388.42
4591,1537,78,1,4652.19
4592,1537,92,1,3732.03
4593,1538,35,2,4571.88
4594,1539,16,3,4187.14
4595,1539,100,2,4883.41
4596,1539,60,2,4059.31
4597,1539,71,2,4807.82
4598,1539,98,2,3922.57
4599,1540,42,2,729.12
4600,1541,66,1,3513.3
4601,1541,3,4,4471.68
4602,1541,65,2,4639.94
4603,1542,7,2,4066.21
4604,1542,61,2,3295.51
4605,1543,78,3,4652.19
4606,1543,48,4,2814.22
4607,1544,59,1,1464.87
4608,1544,23,2,1641.92
4609,1545,82,1,872.96
4610,1545,78,1,4652.19
4611,1546,18,4,449.87
4612,1546,1,4,3233.19
4613,1546,37,4,2742.96
4614,1546,59,4,1464.87
4615,1547,46,4,1929.76
4616,1547,78,3,4652.19
4617,1547,74,4,3013.14
4618,1547,92,2,3732.03
4619,1547,96,4,4505.01
4620,1548,5,1,230.03
4621,1548,27,3,2596.68
4622,1549,15,4,4345.77
4623,1549,78,4,4652.19
4624,1549,53,3,3944.64
4625,1550,4,2,246.01
4626,1550,41,1,3686.35
4627,1550,63,2,2479.64
4628,1551,100,4,4883.41
4629,1551,82,2,872.96
4630,1551,97,3,1129.38
4631,1551,19,4,1299.57
4632,1552,19,2,1299.57
4633,1552,3,4,4471.68
4634,1553,63,4,2479.64
4635,1553,52,3,4684.02
4636,1553,60,2,4059.31
4637,1554,17,2,3383.86
4638,1554,54,1,574.96
4639,1554,7,3,4066.21
4640,1554,32,3,3866.13
4641,1555,45,4,3593.45
4642,1556,84,3,138.33
4643,1556,56,3,4922.41
4644,1556,10,4,3058.26
4645,1556,77,1,741.3
4646,1557,9,3,600.83
4647,1557,46,2,1929.76
4648,1557,43,1,1398.78
4649,1557,25,1,2850.7
4650,1558,96,3,4505.01
4651,1558,92,1,3732.03
4652,1559,66,2,3513.3
4653,1560,48,4,2814.22
4654,1560,4,3,246.01
4655,1560,58,3,1032.02
4656,1560,52,3,4684.02
4657,1560,43,3,1398.78
4658,1561,67,1,3620.2
4659,1562,98,1,3922.57
4660,1562,63,1,2479.64
4661,1562,56,2,4922.41
4662,1562,66,4,3513.3
4663,1563,85,3,607.57
4664,1563,92,2,3732.03
4665,1563,57,2,1762.58
4666,1564,12,4,2805.0
4667,1564,79,3,3143.68
4668,1565,29,2,3022.4
4669,1565,6,2,2770.21
4670,1565,39,4,4405.74
4671,1565,2,2,1193.73
4672,1566,20,3,3471.99
4673,1566,55,2,2388.42
4674,1566,71,1,4807.82
4675,1566,73,1,687.44
4676,1567,5,4,230.03
4677,1567,34,1,1390.61
4678,1568,60,4,4059.31
4679,1568,22,1,1411.93
4680,1569,86,4,4459.59
4681,1570,79,4,3143.68
4682,1570,94,3,2773.39
4683,1570,48,3,2814.22
4684,1571,68,3,4846.68
4685,1571,20,2,3471.99
4686,1571,86,2,4459.59
4687,1572,56,4,4922.41
4688,1573,43,4,1398.78
4689,1573,66,4,3513.3
4690,1573,39,1,4405.74
4691,1574,39,2,4405.74
4692,1574,33,2,874.97
4693,1574,14,2,1216.7
4694,1574,19,4,1299.57
4695,1574,72,2,3015.67
4696,1575,90,3,3207.99
4697,1576,96,3,4505.01
4698,1576,52,3,4684.02
4699,1576,54,1,574.96
4700,1576,73,2,687.44
4701,1577,80,1,2734.41
4702,1577,62,3,4639.2
4703,1578,56,4,4922.41
4704,1579,20,3,3471.99
4705,1579,54,3,574.96
4706,1579,61,1,3295.51
4707,1579,4,3,246.01
4708,1580,63,2,2479.64
4709,1580,51,4,3377.99
4710,1581,31,2,3631.54
4711,1581,37,3,2742.96
4712,1581,32,2,3866.13
4713,1581,79,3,3143.68
4714,1582,49,2,3568.42
4715,1582,11,4,2727.52
4716,1582,13,4,2929.03
4717,1582,95,1,825.66
4718,1582,2,2,1193.73
4719,1583,1,4,3233.19
4720,1584,5,3,230.03
4721,1584,18,3,449.87
4722,1585,86,1,4459.59
4723,1585,74,2,3013.14
4724,1585,12,3,2805.0
4725,1586,13,1,2929.03
4726,1586,5,1,230.03
4727,1586,75,1,2959.99
4728,1587,22,4,1411.93
4729,1587,51,1,3377.99
4730,1588,76,1,3381.66
4731,1588,38,3,3034.83
4732,1588,79,2,3143.68
4733,1589,60,3,4059.31
4734,1590,83,1,3097.22
4735,1590,100,4,4883.41
4736,1591,29,3,3022.4
4737,1591,89,2,1330.49
4738,1591,37,4,2742.96
4739,1591,5,4,230.03
4740,1591,51,3,3377.99
4741,1592,40,4,383.83
4742,1592,38,2,3034.83
4743,1592,84,3,138.33
4744,1592,91,3,1734.43
4745,1592,52,2,4684.02
4746,1593,60,2,4059.31
4747,1593,20,1,3471.99
4748,1594,8,1,2170.81
4749,1595,14,2,1216.7
4750,1595,58,2,1032.02
4751,1596,37,3,2742.96
4752,1597,75,4,2959.99
4753,1597,31,4,3631.54
4754,1597,92,4,3732.03
4755,1598,83,3,3097.22
4756,1599,61,1,3295.51
4757,1599,84,3,138.33
4758,1600,51,3,3377.99
4759,1600,25,1,2850.7
4760,1601,5,3,230.03
4761,1602,24,4,2348.37
4762,1602,64,3,906.72
4763,1602,60,4,4059.31
4764,1602,85,2,607.57
4765,1603,96,3,4505.01
4766,1603,91,2,1734.43
4767,1603,55,1,2388.42
4768,1604,33,1,874.97
4769,1604,54,4,574.96
4770,1605,19,2,1299.57
4771,1605,6,4,2770.21
4772,1605,18,3,449.87
4773,1606,93,4,147.38
4774,1606,24,1,2348.37
4775,1607,81,3,4416.23
4776,1608,79,1,3143.68
4777,1608,48,1,2814.22
4778,1608,44,4,4651.68
4779,1609,26,3,4499.33
4780,1609,28,4,848.92
4781,1609,19,2,1299.57
4782,1609,43,4,1398.78
4783,1609,88,1,3468.74
4784,1610,93,4,147.38
4785,1610,76,1,3381.66
4786,1610,71,3,4807.82
4787,1610,38,3,3034.83
4788,1611,53,1,3944.64
4789,1612,54,2,574.96
4790,1612,60,3,4059.31
4791,1612,78,2,4652.19
4792,1612,74,4,3013.14
4793,1613,39,2,4405.74
4794,1613,84,3,138.33
4795,1613,5,4,230.03
4796,1614,1,1,3233.19
4797,1614,68,2,4846.68
4798,1614,30,4,2692.66
4799,1615,51,4,3377.99
4800,1615,1,1,3233.19
4801,1616,36,4,2587.55
4802,1617,65,3,4639.94
4803,1618,85,3,607.57
4804,1618,7,1,4066.21
4805,1618,64,2,906.72
4806,1618,75,4,2959.99
4807,1618,28,3,848.92
4808,1619,70,2,2563.97
4809,1619,84,1,138.33
4810,1620,11,4,2727.52
4811,1620,43,1,1398.78
4812,1620,83,1,3097.22
4813,1620,32,2,3866.13
4814,1621,22,3,1411.93
4815,1621,85,4,607.57
4816,1621,38,2,3034.83
4817,1622,27,1,2596.68
4818,1622,94,3,2773.39
4819,1622,21,3,1222.34
4820,1622,47,1,1314.74
4821,1623,20,1,3471.99
4822,1624,31,1,3631.54
4823,1625,23,4,1641.92
4824,1625,15,3,4345.77
4825,1625,98,1,3922.57
4826,1626,99,1,3772.44
4827,1626,100,4,4883.41
4828,1626,69,3,3765.08
4829,1626,60,1,4059.31
4830,1626,66,3,3513.3
4831,1627,46,2,1929.76
4832,1628,25,1,2850.7
4833,1628,70,1,2563.97
4834,1628,33,1,874.97
4835,1628,93,2,147.38
4836,1629,44,2,4651.68
4837,1629,21,4,1222.34
4838,1630,4,4,246.01
4839,1630,44,1,4651.68
4840,1630,50,4,4312.21
4841,1631,22,4,1411.93
4842,1631,25,1,2850.7
4843,1632,85,4,607.57
4844,1632,100,4,4883.41
4845,1633,42,1,729.12
4846,1633,83,1,3097.22
4847,1633,48,4,2814.22
4848,1633,26,2,4499.33
4849,1634,74,3,3013.14
4850,1635,86,3,4459.59
4851,1636,54,3,574.96
4852,1636,96,4,4505.01
4853,1636,1,1,3233.19
4854,1637,13,1,2929.03
4855,1637,77,2,741.3
4856,1638,64,3,906.72
4857,1638,71,1,4807.82
4858,1638,93,1,147.38
4859,1638,98,3,3922.57
4860,1639,40,4,383.83
4861,1639,69,3,3765.08
4862,1640,14,1,1216.7
4863,1641,86,3,4459.59
4864,1641,18,4,449.87
4865,1641,90,2,3207.99
4866,1642,44,3,4651.68
4867,1642,53,1,3944.64
4868,1642,10,4,3058.26
4869,1643,95,1,825.66
4870,1643,39,1,4405.74
4871,1643,53,3,3944.64
4872,1644,24,2,2348.37
4873,1644,92,1,3732.03
4874,1644,12,3,2805.0
4875,1645,13,3,2929.03
4876,1646,41,2,3686.35
4877,1646,16,1,4187.14
4878,1646,24,2,2348.37
4879,1647,36,3,2587.55
4880,1648,97,3,1129.38
4881,1648,70,3,2563.97
4882,1648,11,1,2727.52
4883,1648,92,4,3732.03
4884,1648,71,1,4807.82
4885,1649,54,3,574.96
4886,1649,12,3,2805.0
4887,1649,85,1,607.57
4888,1650,9,1,600.83
4889,1650,13,1,2929.03
4890,1651,6,1,2770.21
4891,1651,61,3,3295.51
4892,1651,47,2,1314.74
4893,1651,52,2,4684.02
4894,1652,43,2,1398.78
4895,1653,84,1,138.33
4896,1653,73,1,687.44
4897,1654,28,2,848.92
4898,1654,94,2,2773.39
4899,1654,91,4,1734.43
4900,1654,17,1,3383.86
4901,1655,35,4,4571.88
4902,1655,74,2,3013.14
4903,1655,94,1,2773.39
4904,1655,100,4,4883.41
4905,1655,25,2,2850.7
4906,1656,86,3,4459.59
4907,1656,50,2,4312.21
4908,1656,25,4,2850.7
4909,1656,68,4,4846.68
4910,1656,38,3,3034.83
4911,1657,32,4,3866.13
4912,1657,79,3,3143.68
4913,1657,16,4,4187.14
4914,1658,15,4,4345.77
4915,1659,25,2,2850.7
4916,1659,96,1,4505.01
4917,1659,33,2,874.97
4918,1659,89,2,1330.49
4919,1659,17,1,3383.86
4920,1660,32,1,3866.13
4921,1660,96,1,4505.01
4922,1661,18,1,449.87
4923,1661,28,2,848.92
4924,1661,36,1,2587.55
4925,1661,15,1,4345.77
4926,1662,14,2,1216.7
4927,1662,44,2,4651.68
4928,1662,27,1,2596.68
4929,1662,58,3,1032.02
4930,1663,53,3,3944.64
4931,1663,49,4,3568.42
4932,1663,85,2,607.57
4933,1664,27,3,2596.68
4934,1664,50,2,4312.21
4935,1665,63,4,2479.64
4936,1665,36,1,2587.55
4937,1666,1,2,3233.19
4938,1666,56,1,4922.41
4939,1666,60,1,4059.31
4940,1667,68,1,4846.68
4941,1667,38,3,3034.83
4942,1667,27,2,2596.68
4943,1667,53,3,3944.64
4944,1668,23,1,1641.92
4945,1668,55,4,2388.42
4946,1668,99,1,3772.44
4947,1669,59,4,1464.87
4948,1669,45,2,3593.45
4949,1669,39,3,4405.74
4950,1669,83,4,3097.22
4951,1669,29,4,3022.4
4952,1670,21,4,1222.34
4953,1670,62,2,4639.2
4954,1670,29,1,3022.4
4955,1671,83,4,3097.22
4956,1671,63,2,2479.64
4957,1672,66,3,3513.3
4958,1672,83,3,3097.22
4959,1672,19,1,1299.57
4960,1672,15,3,4345.77
4961,1672,35,3,4571.88
4962,1673,3,2,4471.68
4963,1673,9,3,600.83
4964,1673,73,3,687.44
4965,1673,14,2,1216.7
4966,1674,79,4,3143.68
4967,1674,74,1,3013.14
4968,1674,68,2,4846.68
4969,1674,24,1,2348.37
4970,1674,81,3,4416.23
4971,1675,54,2,574.96
4972,1675,73,2,687.44
4973,1675,44,1,4651.68
4974,1675,1,3,3233.19
4975,1675,62,4,4639.2
4976,1676,90,2,3207.99
4977,1676,35,4,4571.88
4978,1676,76,3,3381.66
4979,1677,49,4,3568.42
4980,1678,26,3,4499.33
4981,1678,32,4,3866.13
4982,1678,42,2,729.12
4983,1678,6,3,2770.21
4984,1678,44,4,4651.68
4985,1679,56,1,4922.41
4986,1679,72,1,3015.67
4987,1680,73,2,687.44
4988,1681,53,2,3944.64
4989,1681,6,4,2770.21
4990,1682,69,4,3765.08
4991,1682,95,2,825.66
4992,1682,10,2,3058.26
4993,1682,14,2,1216.7
4994,1683,48,1,2814.22
4995,1683,13,3,2929.03
4996,1684,76,4,3381.66
4997,1685,36,4,2587.55
4998,1686,12,2,2805.0
4999,1686,44,1,4651.68
5000,1687,33,2,874.97
5001,1688,61,3,3295.51
5002,1689,22,1,1411.93
5003,1689,85,4,607.57
5004,1689,97,2,1129.38
5005,1689,90,4,3207.99
5006,1689,94,3,2773.39
5007,1690,12,2,2805.0
5008,1691,36,3,2587.55
5009,1691,1,4,3233.19
5010,1691,55,2,2388.42
5011,1691,90,1,3207.99
5012,1691,45,1,3593.45
5013,1692,3,2,4471.68
5014,1692,86,2,4459.59
5015,1692,36,1,2587.55
5016,1692,25,2,2850.7
5017,1692,23,2,1641.92
5018,1693,26,3,4499.33
5019,1693,17,4,3383.86
5020,1694,85,4,607.57
5021,1695,80,1,2734.41
5022,1695,18,1,449.87
5023,1696,47,3,1314.74
5024,1696,81,4,4416.23
5025,1697,89,2,1330.49
5026,1697,9,4,600.83
5027,1698,1,2,3233.19
5028,1698,22,4,1411.93
5029,1698,48,1,2814.22
5030,1698,5,1,230.03
5031,1699,28,2,848.92
5032,1699,10,4,3058.26
5033,1700,56,2,4922.41
5034,1701,35,3,4571.88
5035,1701,92,4,3732.03
5036,1702,77,2,741.3
5037,1702,69,4,3765.08
5038,1703,23,3,1641.92
5039,1703,79,3,3143.68
5040,1703,57,2,1762.58
5041,1703,36,1,2587.55
5042,1704,52,4,4684.02
5043,1704,38,4,3034.83
5044,1705,75,1,2959.99
5045,1706,7,1,4066.21
5046,1706,30,4,2692.66
5047,1707,84,2,138.33
5048,1707,75,1,2959.99
5049,1707,92,2,3732.03
5050,1707,95,2,825.66
5051,1708,31,1,3631.54
5052,1708,7,2,4066.21
5053,1709,71,1,4807.82
5054,1709,11,3,2727.52
5055,1709,44,3,4651.68
5056,1709,68,3,4846.68
5057,1709,69,2,3765.08
5058,1710,6,4,2770.21
5059,1710,55,2,2388.42
5060,1711,29,1,3022.4
5061,1711,90,2,3207.99
5062,1712,57,1,1762.58
5063,1712,10,3,3058.26
5064,1712,55,4,2388.42
5065,1712,93,2,147.38
5066,1712,82,3,872.96
5067,1713,4,1,246.01
5068,1713,5,1,230.03
5069,1713,98,1,3922.57
5070,1714,11,3,2727.52
5071,1715,97,1,1129.38
5072,1715,96,1,4505.01
5073,1716,62,4,4639.2
5074,1716,13,3,2929.03
5075,1717,81,1,4416.23
5076,1718,46,4,1929.76
5077,1718,41,1,3686.35
5078,1719,83,1,3097.22
5079,1719,38,2,3034.83
5080,1719,97,4,1129.38
5081,1719,34,3,1390.61
5082,1719,21,4,1222.34
5083,1720,99,3,3772.44
5084,1720,10,1,3058.26
5085,1720,20,3,3471.99
5086,1720,23,4,1641.92
5087,1720,98,4,3922.57
5088,1721,65,4,4639.94
5089,1722,4,1,246.01
5090,1722,6,3,2770.21
5091,1722,77,2,741.3
5092,1722,7,4,4066.21
5093,1723,82,3,872.96
5094,1723,44,3,4651.68
5095,1723,12,2,2805.0
5096,1724,49,4,3568.42
5097,1724,73,2,687.44
5098,1724,16,3,4187.14
5099,1724,31,2,3631.54
5100,1725,48,3,2814.22
5101,1725,85,3,607.57
5102,1725,7,2,4066.21
5103,1726,49,1,3568.42
5104,1726,94,4,2773.39
5105,1726,6,1,2770.21
5106,1726,71,4,4807.82
5107,1726,92,2,3732.03
5108,1727,53,4,3944.64
5109,1727,78,3,4652.19
5110,1728,99,2,3772.44
5111,1729,9,3,600.83
5112,1729,8,1,2170.81
5113,1730,51,3,3377.99
5114,1731,16,3,4187.14
5115,1731,72,3,3015.67
5116,1731,68,2,4846.68
5117,1731,95,4,825.66
5118,1731,1,4,3233.19
5119,1732,67,4,3620.2
5120,1732,25,2,2850.7
5121,1733,83,2,3097.22
5122,1733,9,1,600.83
5123,1733,52,2,4684.02
5124,1733,35,4,4571.88
5125,1733,32,3,3866.13
5126,1734,67,3,3620.2
5127,1734,74,4,3013.14
5128,1735,21,4,1222.34
5129,1735,3,2,4471.68
5130,1735,32,3,3866.13
5131,1736,56,3,4922.41
5132,1736,28,1,848.92
5133,1736,14,4,1216.7
5134,1736,40,1,383.83
5135,1736,100,4,4883.41
5136,1737,81,3,4416.23
5137,1737,50,3,4312.21
5138,1737,21,3,1222.34
5139,1738,24,4,2348.37
5140,1739,93,3,147.38
5141,1739,87,3,1480.61
5142,1740,88,1,3468.74
5143,1740,24,1,2348.37
5144,1740,38,4,3034.83
5145,1740,25,4,2850.7
5146,1740,94,3,2773.39
5147,1741,36,1,2587.55
5148,1741,38,2,3034.83
5149,1741,66,1,3513.3
5150,1741,74,3,3013.14
5151,1742,72,2,3015.67
5152,1742,90,3,3207.99
5153,1743,93,1,147.38
5154,1743,18,3,449.87
5155,1743,60,1,4059.31
5156,1744,88,3,3468.74
5157,1744,82,2,872.96
5158,1744,8,2,2170.81
5159,1745,27,3,2596.68
5160,1745,98,2,3922.57
5161,1746,33,4,874.97
5162,1746,76,2,3381.66
5163,1746,41,2,3686.35
5164,1746,91,1,1734.43
5165,1746,16,1,4187.14
5166,1747,92,4,3732.03
5167,1748,60,2,4059.31
5168,1748,93,2,147.38
5169,1748,16,1,4187.14
5170,1748,70,2,2563.97
5171,1748,7,4,4066.21
5172,1749,18,3,449.87
5173,1749,52,2,4684.02
5174,1750,53,1,3944.64
5175,1751,11,4,2727.52
5176,1752,50,4,4312.21
5177,1752,13,1,2929.03
5178,1752,60,1,4059.31
5179,1753,27,1,2596.68
5180,1753,4,1,246.01
5181,1754,100,2,4883.41
5182,1754,54,1,574.96
5183,1754,15,2,4345.77
5184,1755,43,4,1398.78
5185,1755,61,3,3295.51
5186,1755,82,3,872.96
5187,1755,90,1,3207.99
5188,1756,1,4,3233.19
5189,1756,80,3,2734.41
5190,1756,88,3,3468.74
5191,1756,28,2,848.92
5192,1757,10,3,3058.26
5193,1758,10,3,3058.26
5194,1758,16,1,4187.14
5195,1758,68,3,4846.68
5196,1758,82,2,872.96
5197,1758,99,2,3772.44
5198,1759,68,2,4846.68
5199,1759,62,4,4639.2
5200,1759,44,2,4651.68
5201,1759,4,2,246.01
5202,1760,28,2,848.92
5203,1760,78,1,4652.19
5204,1761,58,3,1032.02
5205,1761,36,3,2587.55
5206,1762,10,3,3058.26
5207,1762,12,2,2805.0
5208,1762,33,4,874.97
5209,1762,5,1,230.03
5210,1763,81,3,4416.23
5211,1763,3,2,4471.68
5212,1763,100,4,4883.41
5213,1764,55,1,2388.42
5214,1764,56,1,4922.41
5215,1764,96,2,4505.01
5216,1764,6,4,2770.21
5217,1765,6,2,2770.21
5218,1766,67,2,3620.2
5219,1767,50,1,4312.21
5220,1767,51,1,3377.99
5221,1767,78,4,4652.19
5222,1768,88,1,3468.74
5223,1768,59,3,1464.87
5224,1769,13,2,2929.03
5225,1769,23,3,1641.92
5226,1770,46,2,1929.76
5227,1770,7,4,4066.21
5228,1770,56,1,4922.41
5229,1771,81,2,4416.23
5230,1771,63,2,2479.64
5231,1771,55,3,2388.42
5232,1771,98,3,3922.57
5233,1772,15,2,4345.77
5234,1773,71,4,4807.82
5235,1773,1,2,3233.19
5236,1773,68,3,4846.68
5237,1774,31,2,3631.54
5238,1774,62,4,4639.2
5239,1774,86,1,4459.59
5240,1775,30,3,2692.66
5241,1775,83,1,3097.22
5242,1776,14,3,1216.7
5243,1777,89,3,1330.49
5244,1777,3,1,4471.68
5245,1777,78,3,4652.19
5246,1777,7,3,4066.21
5247,1778,24,2,2348.37
5248,1778,3,4,4471.68
5249,1778,92,4,3732.03
5250,1778,58,4,1032.02
5251,1778,33,3,874.97
5252,1779,83,4,3097.22
5253,1779,78,1,4652.19
5254,1779,98,3,3922.57
5255,1779,77,2,741.3
5256,1779,96,3,4505.01
5257,1780,50,3,4312.21
5258,1780,82,1,872.96
5259,1780,73,3,687.44
5260,1780,32,1,3866.13
5261,1780,19,3,1299.57
5262,1781,80,2,2734.41
5263,1781,25,3,2850.7
5264,1781,23,2,1641.92
5265,1781,14,4,1216.7
5266,1781,24,4,2348.37
5267,1782,72,1,3015.67
5268,1782,8,4,2170.81
5269,1782,53,2,3944.64
5270,1782,80,4,2734.41
5271,1782,90,1,3207.99
5272,1783,98,4,3922.57
5273,1783,54,2,574.96
5274,1783,4,2,246.01
5275,1783,83,3,3097.22
5276,1784,93,3,147.38
5277,1784,30,3,2692.66
5278,1784,67,2,3620.2
5279,1784,78,2,4652.19
5280,1784,29,1,3022.4
5281,1785,1,1,3233.19
5282,1785,45,2,3593.45
5283,1785,53,4,3944.64
5284,1786,4,4,246.01
5285,1786,71,3,4807.82
5286,1786,19,2,1299.57
5287,1787,85,4,607.57
5288,1787,35,4,4571.88
5289,1787,12,3,2805.0
5290,1787,71,4,4807.82
5291,1788,28,1,848.92
5292,1789,62,2,4639.2
5293,1789,55,2,2388.42
5294,1789,13,3,2929.03
5295,1789,87,3,1480.61
5296,1789,88,1,3468.74
5297,1790,25,4,2850.7
5298,1790,100,2,4883.41
5299,1790,35,2,4571.88
5300,1791,99,1,3772.44
5301,1791,40,1,383.83
5302,1791,66,2,3513.3
5303,1791,35,4,4571.88
5304,1791,81,2,4416.23
5305,1792,1,4,3233.19
5306,1793,51,4,3377.99
5307,1793,50,2,4312.21
5308,1793,9,1,600.83
5309,1793,8,1,2170.81
5310,1793,15,2,4345.77
5311,1794,43,1,1398.78
5312,1794,4,3,246.01
5313,1794,7,1,4066.21
5314,1794,9,3,600.83
5315,1794,49,1,3568.42
5316,1795,7,2,4066.21
5317,1795,59,2,1464.87
5318,1795,53,4,3944.64
5319,1796,81,3,4416.23
5320,1796,19,2,1299.57
5321,1796,7,3,4066.21
5322,1796,94,3,2773.39
5323,1797,64,4,906.72
5324,1798,77,1,741.3
5325,1798,37,4,2742.96
5326,1798,51,2,3377.99
5327,1798,21,4,1222.34
5328,1799,86,3,4459.59
5329,1799,17,1,3383.86
5330,1799,77,1,741.3
5331,1799,18,4,449.87
5332,1800,50,1,4312.21
5333,1800,7,3,4066.21
5334,1800,21,1,1222.34
5335,1800,73,4,687.44
5336,1801,87,2,1480.61
5337,1801,69,2,3765.08
5338,1801,34,4,1390.61
5339,1801,9,2,600.83
5340,1801,25,1,2850.7
5341,1802,41,2,3686.35
5342,1802,46,2,1929.76
5343,1803,52,1,4684.02
5344,1803,14,4,1216.7
5345,1803,60,1,4059.31
5346,1804,22,1,1411.93
5347,1804,87,1,1480.61
5348,1805,21,4,1222.34
5349,1805,1,2,3233.19
5350,1805,49,3,3568.42
5351,1805,15,2,4345.77
5352,1805,29,4,3022.4
5353,1806,70,1,2563.97
5354,1806,74,2,3013.14
5355,1806,45,2,3593.45
5356,1806,49,4,3568.42
5357,1807,86,3,4459.59
5358,1808,34,2,1390.61
5359,1808,76,3,3381.66
5360,1808,7,1,4066.21
5361,1809,51,1,3377.99
5362,1809,38,1,3034.83
5363,1810,36,4,2587.55
5364,1810,37,2,2742.96
5365,1810,7,3,4066.21
5366,1810,31,1,3631.54
5367,1811,61,4,3295.51
5368,1811,69,4,3765.08
5369,1811,14,2,1216.7
5370,1811,19,2,1299.57
5371,1812,2,2,1193.73
5372,1813,63,2,2479.64
5373,1814,81,2,4416.23
5374,1815,67,3,3620.2
5375,1815,54,4,574.96
5376,1815,22,4,1411.93
5377,1816,98,2,3922.57
5378,1816,55,2,2388.42
5379,1817,66,2,3513.3
5380,1818,88,2,3468.74
5381,1818,41,4,3686.35
5382,1818,53,1,3944.64
5383,1818,4,4,246.01
5384,1818,44,4,4651.68
5385,1819,88,1,3468.74
5386,1819,16,4,4187.14
5387,1819,59,4,1464.87
5388,1819,62,2,4639.2
5389,1820,67,3,3620.2
5390,1820,100,1,4883.41
5391,1820,19,4,1299.57
5392,1820,2,2,1193.73
5393,1821,85,2,607.57
5394,1822,29,3,3022.4
5395,1822,81,3,4416.23
5396,1823,12,3,2805.0
5397,1823,51,1,3377.99
5398,1824,70,3,2563.97
5399,1824,58,4,1032.02
5400,1824,14,2,1216.7
5401,1825,67,2,3620.2
5402,1826,74,2,3013.14
5403,1827,73,1,687.44
5404,1827,51,3,3377.99
5405,1827,59,2,1464.87
5406,1828,80,1,2734.41
5407,1828,78,2,4652.19
5408,1828,70,2,2563.97
5409,1828,37,1,2742.96
5410,1829,5,2,230.03
5411,1829,78,4,4652.19
5412,1829,89,3,1330.49
5413,1830,38,3,3034.83
5414,1830,83,1,3097.22
5415,1830,17,1,3383.86
5416,1830,39,3,4405.74
5417,1830,78,3,4652.19
5418,1831,81,1,4416.23
5419,1831,70,4,2563.97
5420,1831,65,1,4639.94
5421,1831,59,3,1464.87
5422,1832,31,4,3631.54
5423,1832,70,4,2563.97
5424,1833,62,2,4639.2
5425,1833,26,1,4499.33
5426,1833,70,4,2563.97
5427,1833,99,3,3772.44
5428,1834,100,4,4883.41
5429,1834,10,4,3058.26
5430,1834,79,4,3143.68
5431,1834,9,4,600.83
5432,1835,20,4,3471.99
5433,1835,80,2,2734.41
5434,1835,74,2,3013.14
5435,1835,56,3,4922.41
5436,1835,65,2,4639.94
5437,1836,96,3,4505.01
5438,1836,5,1,230.03
5439,1836,83,4,3097.22
5440,1836,69,2,3765.08
5441,1837,48,3,2814.22
5442,1837,7,1,4066.21
5443,1838,97,3,1129.38
5444,1838,50,4,4312.21
5445,1838,49,1,3568.42
5446,1839,87,1,1480.61
5447,1840,36,2,2587.55
5448,1840,70,3,2563.97
5449,1841,35,4,4571.88
5450,1841,33,4,874.97
5451,1841,24,4,2348.37
5452,1842,18,3,449.87
5453,1842,46,2,1929.76
5454,1843,82,3,872.96
5455,1843,18,4,449.87
5456,1844,25,1,2850.7
5457,1844,70,3,2563.97
5458,1845,22,3,1411.93
5459,1845,34,2,1390.61
5460,1845,11,3,2727.52
5461,1845,88,4,3468.74
5462,1846,44,2,4651.68
5463,1846,50,2,4312.21
5464,1847,76,3,3381.66
5465,1847,29,1,3022.4
5466,1847,89,2,1330.49
5467,1847,44,1,4651.68
5468,1848,91,4,1734.43
5469,1848,51,3,3377.99
5470,1848,48,4,2814.22
5471,1848,47,3,1314.74
5472,1848,4,1,246.01
5473,1849,42,3,729.12
5474,1849,97,3,1129.38
5475,1849,63,2,2479.64
5476,1849,99,1,3772.44
5477,1849,88,2,3468.74
5478,1850,81,1,4416.23
5479,1850,80,1,2734.41
5480,1850,16,4,4187.14
5481,1851,62,3,4639.2
5482,1851,22,2,1411.93
5483,1851,7,3,4066.21
5484,1851,26,1,4499.33
5485,1851,67,1,3620.2
5486,1852,27,1,2596.68
5487,1852,51,3,3377.99
5488,1852,40,3,383.83
5489,1853,14,2,1216.7
5490,1853,42,3,729.12
5491,1853,26,2,4499.33
5492,1853,28,4,848.92
5493,1854,94,4,2773.39
5494,1854,68,4,4846.68
5495,1854,13,3,2929.03
5496,1854,31,1,3631.54
5497,1855,80,3,2734.41
5498,1856,90,1,3207.99
5499,1856,83,3,3097.22
5500,1857,5,3,230.03
5501,1858,59,1,1464.87
5502,1858,50,4,4312.21
5503,1859,8,4,2170.81
5504,1859,78,1,4652.19
5505,1859,94,3,2773.39
5506,1859,17,3,3383.86
5507,1859,97,2,1129.38
5508,1860,66,3,3513.3
5509,1860,68,4,4846.68
5510,1861,18,4,449.87
5511,1861,43,4,1398.78
5512,1862,42,4,729.12
5513,1863,69,2,3765.08
5514,1863,57,2,1762.58
5515,1863,36,4,2587.55
