payment_id,order_id,payment_method,payment_status,paid_at,amount
873,873,paypal,paid,2025-08-26 23:20:13.324310,46495.4
874,874,paypal,failed,,0.0
875,875,cash_on_delivery,paid,2025-08-18 12:34:52.669941,16877.06
876,876,card,failed,,0.0
877,877,bank_transfer,paid,2026-01-02 15:43:58.115052,21049.55
878,878,bank_transfer,paid,2026-01-17 07:54:55.173247,31691.43
879,879,card,paid,2025-08-31 18:39:22.348334,14124.79
880,880,bank_transfer,paid,2025-11-11 06:26:55.536115,17779.34
881,881,cash_on_delivery,paid,2025-12-01 19:12:44.020216,27811.15
882,882,cash_on_delivery,paid,2025-05-14 13:37:33.441793,33920.81
883,883,cash_on_delivery,failed,,0.0
884,884,card,paid,2026-02-05 11:36:30.862147,19191.94
885,885,card,paid,2025-08-12 06:57:58.075366,25855.89
886,886,card,paid,2025-07-10 07:05:01.671065,9415.2
887,887,paypal,paid,2025-10-29 20:22:07.961913,22799.08
888,888,cash_on_delivery,paid,2025-07-31 14:41:20.804693,22708.02
889,889,cash_on_delivery,paid,2025-09-17 19:27:12.708101,24477.19
890,890,card,paid,2026-05-19 12:19:34.458080,32711.87
891,891,paypal,paid,2026-04-26 20:24:07.925711,45475.46
892,892,cash_on_delivery,paid,2025-08-12 10:29:51.400977,16596.57
893,893,card,paid,2026-07-04 16:51:12.391875,26125.18
894,894,card,paid,2026-03-15 18:33:38.213556,12939.93
895,895,paypal,paid,2025-05-03 18:03:24.793294,14764.23
896,896,card,paid,2025-10-12 04:52:34.900261,3667.02
897,897,bank_transfer,paid,2026-03-02 01:52:16.884896,7530.16
898,898,card,paid,2025-02-27 21:02:18.585852,26105.41
899,899,card,paid,2024-12-29 10:29:04.306561,18606.72
900,900,cash_on_delivery,paid,2025-08-09 02:30:34.394347,15142.03
901,901,paypal,paid,2025-04-06 14:01:40.874024,19391.28
902,902,paypal,paid,2025-08-12 12:43:23.140544,574.96
903,903,card,paid,2026-01-01 10:27:32.750062,34915.97
904,904,paypal,failed,,0.0
905,905,paypal,paid,2025-06-02 01:21:22.002127,19231.28
906,906,bank_transfer,paid,2026-06-07 17:06:00.345840,17248.84
907,907,bank_transfer,paid,2024-07-06 18:38:54.753187,26105.62
908,908,paypal,paid,2024-07-31 20:45:44.109219,1762.58
909,909,paypal,paid,2025-01-30 08:04:25.509284,21949.23
910,910,cash_on_delivery,paid,2024-07-18 10:22:32.088896,8449.65
911,911,card,failed,,0.0
912,912,bank_transfer,paid,2026-04-17 22:33:42.036137,28214.36
913,913,bank_transfer,paid,2024-07-11 09:08:49.603440,44434.07
914,914,cash_on_delivery,paid,2026-06-25 15:24:57.999188,16483.83
915,915,card,paid,2024-12-10 13:18:21.580207,45936.51
916,916,cash_on_delivery,paid,2025-02-21 15:39:35.391396,22123.26
917,917,cash_on_delivery,paid,2026-01-21 04:10:27.801330,15446.28
918,918,bank_transfer,paid,2026-05-26 16:35:29.667033,17886.72
919,919,cash_on_delivery,paid,2026-02-27 07:32:40.136571,13715.64
920,920,cash_on_delivery,paid,2026-05-08 22:53:02.713428,56632.76
921,921,bank_transfer,paid,2025-07-15 00:47:06.763815,30931.96
922,922,bank_transfer,paid,2025-08-27 11:32:59.781782,7691.91
923,923,cash_on_delivery,failed,,0.0
924,924,paypal,paid,2024-09-13 10:03:55.983802,14670.04
925,925,bank_transfer,paid,2025-06-07 21:05:04.839247,18147.41
926,926,paypal,paid,2024-10-28 13:35:49.485366,27173.7
927,927,paypal,paid,2025-01-16 05:01:52.032033,13732.77
928,928,card,paid,2026-04-17 10:18:12.774750,11598.39
929,929,cash_on_delivery,paid,2025-01-05 01:03:24.833579,19863.48
930,930,cash_on_delivery,paid,2025-01-09 19:02:46.323335,17867.34
931,931,paypal,paid,2025-02-10 22:57:37.112869,17414.08
932,932,paypal,paid,2025-08-27 08:14:33.366774,7719.04
933,933,bank_transfer,paid,2025-08-26 07:32:31.962490,33846.49
934,934,bank_transfer,paid,2024-12-12 08:25:29.697221,23046.08
935,935,bank_transfer,paid,2024-08-31 21:52:46.844481,6768.39
936,936,cash_on_delivery,paid,2025-02-28 18:55:50.861277,138.33
937,937,bank_transfer,paid,2025-06-24 00:48:31.907068,27794.78
938,938,bank_transfer,paid,2025-06-28 06:35:46.797003,9615.64
939,939,paypal,paid,2026-04-24 07:41:40.160640,11196.09
940,940,paypal,failed,,0.0
941,941,bank_transfer,paid,2026-02-25 06:16:01.720823,12233.04
942,942,cash_on_delivery,paid,2024-09-14 05:21:44.521127,3513.3
943,943,cash_on_delivery,paid,2025-10-18 16:23:07.167385,10706.52
944,944,bank_transfer,paid,2024-08-02 19:49:59.188997,12388.88
945,945,bank_transfer,paid,2026-02-17 01:12:05.935620,7553.22
946,946,cash_on_delivery,paid,2025-04-11 07:41:07.761718,17568.4
947,947,paypal,paid,2026-01-27 10:23:30.197680,6069.66
948,948,bank_transfer,paid,2026-05-10 22:39:38.883226,30001.81
949,949,paypal,paid,2025-03-07 18:46:39.463554,14184.24
950,950,card,paid,2026-04-10 05:18:07.481822,35788.36
951,951,paypal,paid,2025-05-19 20:42:06.395197,26766.24
952,952,card,paid,2026-05-17 01:33:48.172095,2660.98
953,953,paypal,paid,2024-10-02 16:22:39.271571,27119.11
954,954,bank_transfer,paid,2026-01-20 07:27:39.339694,22877.22
955,955,paypal,failed,,0.0
956,956,paypal,paid,2026-03-19 03:03:44.527295,29480.8
957,957,card,paid,2026-05-15 23:02:13.576372,27962.16
958,958,cash_on_delivery,paid,2025-10-12 13:54:23.928353,4922.41
959,959,cash_on_delivery,paid,2025-10-11 08:18:02.357956,25768.48
960,960,bank_transfer,failed,,0.0
961,961,paypal,paid,2025-07-24 16:35:21.973021,12685.53
962,962,paypal,paid,2025-02-24 21:17:23.519738,33155.33
963,963,card,paid,2025-08-23 05:01:02.117435,13926.23
964,964,card,paid,2025-03-02 08:49:26.780721,19885.3
965,965,paypal,paid,2025-11-28 05:22:50.317973,47348.47
966,966,bank_transfer,paid,2024-10-26 10:32:13.028841,9611.5
967,967,card,paid,2025-11-10 14:33:07.007508,35562.87
968,968,cash_on_delivery,paid,2026-07-05 02:22:01.352892,19314.22
969,969,bank_transfer,paid,2026-06-15 20:48:49.297294,20367.51
970,970,cash_on_delivery,paid,2026-01-07 12:05:07.073179,40341.02
971,971,bank_transfer,paid,2025-08-30 19:34:39.111331,36792.07
972,972,card,failed,,0.0
973,973,paypal,paid,2025-05-18 02:22:27.823857,14436.69
974,974,paypal,paid,2026-02-01 01:35:01.588327,29116.88
975,975,card,paid,2024-10-22 17:17:04.504603,31448.45
976,976,paypal,paid,2025-03-09 04:34:28.892073,22439.15
977,977,paypal,paid,2025-06-19 03:21:27.406378,16963.67
978,978,paypal,paid,2026-01-01 23:21:27.784210,6245.25
979,979,paypal,paid,2025-08-10 23:53:49.465808,4922.41
980,980,paypal,paid,2025-01-14 08:55:33.503369,24765.03
981,981,paypal,paid,2025-04-23 16:54:13.014036,46930.7
982,982,cash_on_delivery,paid,2025-05-19 23:25:30.577380,42942.2
983,983,paypal,paid,2025-11-28 07:17:59.287493,38259.77
984,984,bank_transfer,failed,,0.0
985,985,cash_on_delivery,paid,2025-06-22 20:31:16.862633,25495.62
986,986,card,paid,2024-11-28 06:40:45.017150,30244.52
987,987,cash_on_delivery,paid,2025-04-21 07:00:30.240849,33565.68
988,988,bank_transfer,paid,2025-08-27 21:19:51.058219,40881.19
989,989,bank_transfer,paid,2025-08-20 11:43:24.229101,1535.32
990,990,paypal,paid,2026-07-04 23:34:30.839034,20823.89
991,991,cash_on_delivery,paid,2025-07-24 14:09:45.727796,30432.75
992,992,bank_transfer,failed,,0.0
993,993,paypal,failed,,0.0
994,994,bank_transfer,failed,,0.0
995,995,bank_transfer,failed,,0.0
996,996,card,paid,2025-08-31 07:24:38.887854,14273.68
997,997,card,paid,2024-09-26 19:41:18.887912,5397.54
998,998,cash_on_delivery,failed,,0.0
999,999,bank_transfer,failed,,0.0
1000,1000,card,failed,,0.0
1001,1001,card,paid,2025-03-15 06:23:51.229681,15491.89
1002,1002,cash_on_delivery,paid,2025-10-28 08:15:59.709484,42908.6
1003,1003,bank_transfer,paid,2026-01-19 20:07:06.675551,30058.28
1004,1004,card,paid,2024-11-07 05:29:15.366037,26116.24
1005,1005,card,failed,,0.0
1006,1006,cash_on_delivery,failed,,0.0
1007,1007,card,paid,2026-02-13 00:44:12.407591,9871.27
1008,1008,cash_on_delivery,paid,2025-10-04 18:04:57.571172,8340.94
1009,1009,card,paid,2025-05-24 06:32:43.981644,25023.44
1010,1010,card,paid,2026-05-12 15:26:52.355930,15089.76
1011,1011,bank_transfer,paid,2024-12-24 03:30:47.132539,13427.24
1012,1012,card,paid,2025-11-19 05:34:28.412381,8233.3
1013,1013,card,paid,2024-10-28 11:16:55.317679,16580.2
1014,1014,paypal,paid,2025-12-20 16:26:56.281727,15808.6
1015,1015,bank_transfer,paid,2024-09-07 06:20:35.230733,2388.42
1016,1016,cash_on_delivery,paid,2025-12-28 21:14:32.499259,12919.44
1017,1017,cash_on_delivery,paid,2024-12-31 03:23:30.701485,920.12
1018,1018,paypal,paid,2025-10-03 06:04:08.272265,42355.14
1019,1019,bank_transfer,paid,2024-10-22 11:46:21.118890,36433.14
1020,1020,cash_on_delivery,paid,2026-03-06 15:21:26.791970,35031.28
1021,1021,bank_transfer,paid,2025-02-01 17:10:32.804094,11807.58
1022,1022,paypal,paid,2025-03-14 07:59:16.151698,23091.31
1023,1023,bank_transfer,paid,2026-02-14 01:02:00.086907,28108.78
1024,1024,cash_on_delivery,paid,2025-02-14 10:02:07.508789,8683.24
1025,1025,paypal,paid,2025-06-15 19:31:04.041359,18633.55
1026,1026,card,paid,2025-03-06 00:42:20.016166,27138.79
1027,1027,paypal,paid,2025-12-29 03:01:16.808814,14789.75
1028,1028,paypal,paid,2024-12-08 07:55:54.669151,5546.78
1029,1029,paypal,paid,2025-08-09 18:44:57.328530,7172.9
1030,1030,bank_transfer,paid,2026-01-05 16:28:06.670845,30892.5
1031,1031,bank_transfer,failed,,0.0
1032,1032,bank_transfer,paid,2025-10-04 15:21:31.371035,25151.76
1033,1033,paypal,paid,2026-07-01 09:21:00.585938,43790.64
1034,1034,bank_transfer,paid,2025-11-26 09:00:21.162617,13125.98
1035,1035,paypal,paid,2025-11-06 18:49:33.526242,34893.63
1036,1036,cash_on_delivery,paid,2025-04-07 16:41:22.515456,12062.68
1037,1037,bank_transfer,paid,2026-04-29 09:16:56.221398,12564.67
1038,1038,paypal,paid,2025-07-26 09:18:27.649828,18350.04
1039,1039,cash_on_delivery,paid,2025-01-09 05:13:24.849747,24885.07
1040,1040,bank_transfer,paid,2024-08-19 11:20:21.930813,27275.42
1041,1041,bank_transfer,paid,2024-11-30 05:01:32.974022,9291.66
1042,1042,card,paid,2025-11-27 08:48:25.650078,23387.02
1043,1043,card,paid,2025-01-20 16:32:42.285941,30913.81
1044,1044,bank_transfer,paid,2025-06-11 06:48:19.593227,14243.44
1045,1045,paypal,paid,2026-05-27 22:51:57.448346,574.96
1046,1046,card,paid,2024-08-24 06:47:45.907264,1762.58
1047,1047,cash_on_delivery,paid,2025-10-31 22:06:29.831642,16184.68
1048,1048,paypal,paid,2025-11-02 22:18:40.902538,20141.86
1049,1049,cash_on_delivery,paid,2026-05-04 08:26:46.208008,21733.84
1050,1050,card,paid,2025-03-26 15:57:28.752669,34406.12
1051,1051,cash_on_delivery,paid,2024-09-23 10:17:10.940930,27607.95
1052,1052,bank_transfer,paid,2025-02-05 05:28:39.443168,30601.77
1053,1053,paypal,paid,2026-04-12 20:23:15.281973,2546.76
1054,1054,paypal,paid,2025-04-14 21:13:30.810067,17732.02
1055,1055,bank_transfer,paid,2026-06-22 08:25:36.671545,23440.52
1056,1056,bank_transfer,paid,2025-07-13 00:07:14.013584,22641.75
1057,1057,cash_on_delivery,paid,2025-12-06 23:19:32.102444,14430.14
1058,1058,bank_transfer,paid,2026-04-27 20:26:11.959598,35847.58
1059,1059,bank_transfer,paid,2025-06-25 14:52:59.149245,35240.33
1060,1060,card,paid,2025-09-15 16:38:06.597859,33239.69
1061,1061,card,paid,2024-09-08 19:46:18.017160,22322.91
1062,1062,card,paid,2024-11-28 19:08:12.367214,12149.33
1063,1063,bank_transfer,paid,2026-06-12 19:57:28.213904,31902.32
1064,1064,paypal,paid,2025-08-20 02:22:25.445714,42053.6
1065,1065,card,paid,2025-12-09 01:17:12.306697,24130.45
1066,1066,card,failed,,0.0
1067,1067,card,paid,2026-05-11 06:30:57.122664,29607.13
1068,1068,bank_transfer,paid,2025-02-14 06:58:42.681054,17591.94
1069,1069,cash_on_delivery,paid,2025-06-29 11:05:10.925317,18082.74
1070,1070,cash_on_delivery,paid,2026-01-01 06:58:10.851705,14042.69
1071,1071,bank_transfer,paid,2024-07-20 00:48:42.931145,18480.06
1072,1072,card,paid,2025-11-18 12:04:13.561513,13884.71
1073,1073,bank_transfer,paid,2025-03-23 05:22:15.862067,36974.42
1074,1074,card,failed,,0.0
1075,1075,bank_transfer,paid,2026-07-04 02:48:53.386382,25191.03
1076,1076,paypal,paid,2026-06-21 11:14:03.283880,18071.85
1077,1077,paypal,paid,2025-01-24 02:44:04.037057,29713.04
1078,1078,card,failed,,0.0
1079,1079,paypal,paid,2025-01-10 18:56:47.367166,43906.36
1080,1080,bank_transfer,paid,2025-04-15 09:45:28.168703,12507.16
1081,1081,card,paid,2026-07-07 01:20:37.982069,5562.44
1082,1082,card,paid,2026-06-30 01:07:46.255193,14734.3
1083,1083,bank_transfer,paid,2026-05-27 05:08:13.066542,3593.45
1084,1084,paypal,paid,2026-05-30 22:43:20.495100,26886.07
1085,1085,card,paid,2024-12-18 09:25:35.270414,42560.17
1086,1086,cash_on_delivery,paid,2025-03-13 05:54:58.787786,40440.33
1087,1087,cash_on_delivery,paid,2025-04-19 13:33:00.678923,3471.99
1088,1088,card,paid,2024-10-14 20:44:25.836755,22557.94
1089,1089,cash_on_delivery,failed,,0.0
1090,1090,card,paid,2025-07-21 22:18:39.071834,16748.56
1091,1091,card,paid,2025-11-13 19:02:59.920451,29514.27
1092,1092,bank_transfer,paid,2026-04-05 01:40:07.838163,19501.25
1093,1093,bank_transfer,failed,,0.0
1094,1094,paypal,paid,2025-05-07 08:55:23.846294,30784.49
1095,1095,bank_transfer,paid,2025-08-29 02:18:04.781068,16291.84
1096,1096,paypal,paid,2025-05-14 03:32:54.647925,14376.87
1097,1097,cash_on_delivery,paid,2025-02-19 19:34:48.856879,2187.36
1098,1098,card,paid,2025-09-21 18:01:20.164980,1299.57
1099,1099,card,paid,2025-05-30 17:23:14.801414,26691.18
1100,1100,bank_transfer,paid,2024-10-10 19:52:04.780291,8004.89
1101,1101,paypal,failed,,0.0
1102,1102,bank_transfer,paid,2025-09-04 01:20:12.857490,17492.57
1103,1103,paypal,paid,2025-11-18 06:49:52.451135,37925.09
1104,1104,card,paid,2024-12-01 08:43:29.243711,28155.51
1105,1105,paypal,paid,2024-10-15 10:06:26.997371,24065.84
1106,1106,paypal,paid,2025-11-21 13:28:58.750515,6044.8
1107,1107,card,paid,2026-04-24 01:00:58.530711,5203.29
1108,1108,paypal,paid,2026-05-02 00:35:08.970996,14377.21
1109,1109,paypal,paid,2025-05-16 18:06:59.041407,18421.23
1110,1110,bank_transfer,paid,2026-05-01 13:07:26.288422,28368.1
1111,1111,bank_transfer,paid,2026-01-20 02:16:56.971944,35598.25
1112,1112,paypal,failed,,0.0
1113,1113,cash_on_delivery,paid,2025-08-23 05:17:52.111775,20343.19
1114,1114,card,paid,2024-10-29 23:19:20.776067,14348.79
1115,1115,paypal,paid,2024-08-25 04:04:07.600348,45057.69
1116,1116,bank_transfer,failed,,0.0
1117,1117,paypal,paid,2025-12-14 03:14:16.217882,19979.12
1118,1118,bank_transfer,paid,2024-11-18 01:18:20.790431,7659.78
1119,1119,paypal,paid,2026-03-11 19:17:28.420064,13378.77
1120,1120,paypal,paid,2024-10-20 21:28:19.109396,48465.37
1121,1121,card,paid,2024-07-28 03:10:24.356443,26798.42
1122,1122,bank_transfer,paid,2025-02-24 09:53:39.169726,15520.07
1123,1123,paypal,failed,,0.0
1124,1124,paypal,paid,2026-06-08 18:21:56.648767,7165.99
1125,1125,paypal,paid,2025-02-13 02:54:20.129665,28379.34
1126,1126,bank_transfer,paid,2026-01-02 05:27:26.816566,25730.1
1127,1127,card,paid,2026-02-26 18:48:34.270552,8580.72
1128,1128,cash_on_delivery,paid,2025-10-14 19:16:18.464727,42619.42
1129,1129,bank_transfer,paid,2025-12-27 23:05:04.456081,3233.19
1130,1130,cash_on_delivery,failed,,0.0
1131,1131,card,paid,2024-11-20 21:33:50.142487,37355.93
1132,1132,cash_on_delivery,paid,2024-10-10 15:10:05.234497,20743.33
1133,1133,paypal,paid,2024-07-25 17:08:48.716775,27711.14
1134,1134,paypal,paid,2026-06-26 19:44:08.717047,7100.86
1135,1135,paypal,paid,2025-09-30 05:02:44.000896,31494.87
1136,1136,paypal,paid,2025-09-21 22:56:11.364094,9085.27
1137,1137,cash_on_delivery,paid,2025-09-26 21:39:21.293898,9106.12
1138,1138,bank_transfer,paid,2025-09-15 03:36:41.875676,13470.6
1139,1139,cash_on_delivery,paid,2024-12-22 07:00:49.877560,22729.36
1140,1140,card,paid,2024-07-25 15:58:10.905785,10000.15
1141,1141,cash_on_delivery,failed,,0.0
1142,1142,card,failed,,0.0
1143,1143,cash_on_delivery,paid,2024-10-12 11:26:40.612220,35868.08
1144,1144,paypal,paid,2026-03-16 15:00:29.863500,9303.36
1145,1145,card,failed,,0.0
1146,1146,cash_on_delivery,paid,2025-10-24 01:58:34.686573,5211.34
1147,1147,bank_transfer,paid,2024-11-17 23:50:22.278582,9833.7
1148,1148,card,paid,2025-04-15 15:36:12.012341,11875.54
1149,1149,cash_on_delivery,paid,2025-06-17 16:14:32.371931,22472.23
1150,1150,cash_on_delivery,paid,2024-11-03 05:30:34.822359,32046.69
1151,1151,paypal,paid,2024-12-18 19:41:46.442035,26235.16
1152,1152,card,paid,2025-04-30 23:55:28.520407,3765.08
1153,1153,paypal,paid,2026-06-14 06:30:11.483667,24547.42
1154,1154,card,paid,2026-05-13 12:51:09.207253,6591.02
1155,1155,cash_on_delivery,paid,2026-05-31 17:35:05.549142,5127.94
1156,1156,card,failed,,0.0
1157,1157,bank_transfer,paid,2025-11-08 22:00:48.676233,3499.88
1158,1158,cash_on_delivery,paid,2024-12-01 17:29:59.231264,41979.69
1159,1159,bank_transfer,paid,2024-12-03 01:13:12.732327,16700.76
1160,1160,paypal,paid,2024-11-12 23:04:08.132611,20371.68
1161,1161,paypal,paid,2026-06-04 00:06:40.969507,26106.23
1162,1162,paypal,paid,2025-05-23 11:13:22.348481,12448.48
1163,1163,bank_transfer,paid,2025-09-30 06:35:26.710049,3698.25
1164,1164,card,paid,2025-11-21 02:24:51.517250,34529.48
1165,1165,bank_transfer,paid,2026-03-31 16:53:01.706909,21495.88
1166,1166,card,paid,2026-04-15 21:12:59.960534,18840.83
1167,1167,bank_transfer,paid,2025-05-14 20:32:11.645856,21079.18
1168,1168,card,paid,2026-01-24 14:04:33.941818,20421.81
1169,1169,paypal,paid,2025-09-23 14:36:18.377227,12671.27
1170,1170,card,paid,2026-02-28 18:48:02.636834,13018.8
1171,1171,cash_on_delivery,paid,2025-12-14 16:43:08.188276,7948.24
1172,1172,card,paid,2025-04-20 11:10:47.717412,24857.46
1173,1173,cash_on_delivery,paid,2026-05-23 14:38:19.391307,6116.52
1174,1174,bank_transfer,failed,,0.0
1175,1175,bank_transfer,paid,2025-08-02 04:51:28.344327,19533.64
1176,1176,bank_transfer,paid,2025-10-18 01:58:39.182689,26085.92
1177,1177,bank_transfer,paid,2025-12-02 22:17:55.742018,24459.66
1178,1178,card,failed,,0.0
1179,1179,card,paid,2024-09-24 11:34:58.784123,40454.84
1180,1180,bank_transfer,paid,2025-06-05 08:11:40.114793,9623.97
1181,1181,card,paid,2026-04-08 17:09:28.902849,23123.95
1182,1182,bank_transfer,paid,2026-04-08 19:20:07.554875,15122.93
1183,1183,bank_transfer,paid,2025-01-02 00:21:34.446641,29137.44
1184,1184,bank_transfer,paid,2025-08-03 11:09:57.125005,33062.66
1185,1185,paypal,paid,2026-06-25 06:04:55.784362,14188.18
1186,1186,cash_on_delivery,paid,2024-08-04 05:07:34.161356,42454.64
1187,1187,paypal,paid,2025-04-15 15:03:31.479705,13779.75
1188,1188,bank_transfer,paid,2026-01-16 12:22:04.182406,48512.09
1189,1189,cash_on_delivery,paid,2026-06-09 18:06:30.903736,9067.2
1190,1190,cash_on_delivery,paid,2024-11-22 04:52:02.116065,30903.18
1191,1191,card,paid,2025-05-23 16:32:59.164409,23786.06
1192,1192,cash_on_delivery,paid,2026-04-13 15:58:09.652155,13344.32
1193,1193,paypal,paid,2026-01-22 17:26:10.467364,12401.39
1194,1194,cash_on_delivery,paid,2025-01-31 11:44:10.371371,33195.9
1195,1195,paypal,paid,2024-11-05 04:53:55.474696,3568.42
1196,1196,card,paid,2025-02-06 15:06:39.091313,32468.05
1197,1197,paypal,paid,2026-05-08 22:03:40.150606,14159.16
1198,1198,cash_on_delivery,paid,2025-11-22 13:12:34.727711,1641.92
1199,1199,cash_on_delivery,paid,2026-04-27 17:57:35.621901,11516.1
1200,1200,cash_on_delivery,paid,2025-06-10 04:42:45.274476,30275.52
1201,1201,cash_on_delivery,paid,2025-10-21 12:28:37.429879,48119.07
1202,1202,card,paid,2024-09-10 15:22:01.381924,11785.64
1203,1203,paypal,paid,2025-07-07 06:52:39.426674,25080.09
1204,1204,paypal,paid,2024-11-14 22:51:04.708384,3762.34
1205,1205,paypal,paid,2025-09-07 06:31:26.329138,4626.0
1206,1206,bank_transfer,paid,2026-04-20 20:49:54.338569,26166.42
1207,1207,cash_on_delivery,paid,2025-08-09 18:34:57.493405,21605.86
1208,1208,bank_transfer,paid,2025-04-19 17:36:33.098981,30114.97
1209,1209,bank_transfer,paid,2025-02-27 20:24:50.503599,1398.78
1210,1210,cash_on_delivery,paid,2024-07-24 19:57:57.933279,14021.09
1211,1211,paypal,paid,2025-06-03 00:53:54.412971,3581.19
1212,1212,bank_transfer,paid,2026-04-22 14:09:11.940656,3379.96
1213,1213,paypal,paid,2026-04-21 22:48:54.794992,27039.14
1214,1214,paypal,paid,2026-04-12 05:44:04.721144,11355.53
1215,1215,cash_on_delivery,paid,2024-09-10 11:03:19.527762,33356.83
1216,1216,cash_on_delivery,paid,2025-02-28 08:07:32.561909,34659.74
1217,1217,bank_transfer,failed,,0.0
1218,1218,card,paid,2025-12-08 06:11:53.868392,8998.66
1219,1219,paypal,paid,2024-11-03 10:17:00.435400,1299.57
1220,1220,cash_on_delivery,paid,2025-12-24 05:37:19.609738,7045.01
1221,1221,paypal,failed,,0.0
1222,1222,cash_on_delivery,paid,2025-12-04 09:38:47.677966,35036.82
1223,1223,bank_transfer,failed,,0.0
1224,1224,paypal,paid,2024-09-06 20:37:20.178326,8366.08
1225,1225,bank_transfer,paid,2025-12-05 06:40:48.859115,47031.14
1226,1226,cash_on_delivery,paid,2025-12-19 14:24:19.486750,43811.02
1227,1227,bank_transfer,paid,2026-06-18 22:15:24.735446,23181.86
1228,1228,cash_on_delivery,paid,2025-09-26 16:47:50.767177,38250.43
1229,1229,card,paid,2024-10-31 09:58:11.328110,12795.54
1230,1230,card,paid,2025-08-12 14:19:07.641708,16543.24
1231,1231,cash_on_delivery,failed,,0.0
1232,1232,card,paid,2024-11-08 09:37:32.469728,14838.35
1233,1233,card,paid,2025-03-08 10:22:50.796500,5917.07
1234,1234,bank_transfer,paid,2026-04-04 02:14:37.190837,20265.78
1235,1235,cash_on_delivery,paid,2026-03-28 18:37:43.353513,27868.35
1236,1236,paypal,paid,2024-11-02 00:23:02.616766,17891.66
1237,1237,card,paid,2024-10-20 04:17:21.444554,7303.66
1238,1238,paypal,paid,2026-01-19 09:06:23.944242,30261.09
1239,1239,cash_on_delivery,paid,2024-08-13 00:47:11.187659,20543.77
1240,1240,bank_transfer,paid,2025-02-16 13:56:03.383264,23282.49
1241,1241,card,paid,2025-12-21 23:39:50.981235,21465.24
1242,1242,paypal,paid,2026-06-08 14:33:55.900763,872.96
1243,1243,bank_transfer,paid,2025-02-02 13:03:50.364164,19112.51
1244,1244,bank_transfer,paid,2024-11-15 14:21:41.600600,15227.3
1245,1245,cash_on_delivery,paid,2026-04-23 23:43:27.893255,56797.2
1246,1246,cash_on_delivery,paid,2026-06-08 03:25:04.762679,4652.19
1247,1247,card,paid,2024-07-09 05:10:21.496500,47705.22
1248,1248,card,paid,2026-01-16 15:58:14.841933,16007.02
1249,1249,paypal,paid,2024-07-15 10:41:22.423405,1697.84
1250,1250,cash_on_delivery,paid,2025-07-05 01:09:14.066117,13248.69
1251,1251,cash_on_delivery,paid,2025-07-05 20:44:31.055018,12139.32
1252,1252,cash_on_delivery,paid,2026-02-16 08:46:28.998624,11093.56
1253,1253,bank_transfer,paid,2025-09-23 15:26:04.807205,23507.11
1254,1254,card,paid,2025-07-02 02:33:30.828884,26210.58
1255,1255,cash_on_delivery,paid,2024-12-11 23:47:49.273564,27686.96
1256,1256,bank_transfer,paid,2025-10-31 06:00:28.593217,27955.75
1257,1257,card,paid,2025-06-03 01:30:39.096560,12964.02
1258,1258,bank_transfer,paid,2025-05-25 08:27:56.255377,23092.74
1259,1259,bank_transfer,paid,2025-09-18 18:05:32.939736,8552.1
1260,1260,bank_transfer,paid,2024-07-11 07:54:14.317907,29019.57
1261,1261,cash_on_delivery,paid,2026-04-12 00:06:44.843418,14928.12
1262,1262,bank_transfer,paid,2025-01-25 19:03:41.103671,28130.19
1263,1263,paypal,paid,2025-10-08 18:17:12.328618,22338.06
1264,1264,cash_on_delivery,paid,2026-02-25 17:00:36.466774,7732.26
1265,1265,card,paid,2024-12-05 05:24:17.914664,8350.26
1266,1266,card,paid,2024-11-18 13:20:41.367313,17063.99
1267,1267,bank_transfer,failed,,0.0
1268,1268,cash_on_delivery,paid,2025-03-18 12:16:01.469021,42961.27
1269,1269,card,paid,2024-10-20 19:29:12.147361,17033.74
1270,1270,bank_transfer,paid,2024-07-30 06:09:09.913636,39403.74
1271,1271,cash_on_delivery,paid,2025-09-01 20:56:46.408530,62733.13
1272,1272,paypal,paid,2025-09-20 05:41:48.233087,20902.39
1273,1273,bank_transfer,paid,2025-03-05 10:23:58.368877,11142.06
1274,1274,paypal,paid,2024-09-08 16:18:48.920607,15280.88
1275,1275,paypal,paid,2024-09-24 04:14:05.379836,16058.72
1276,1276,cash_on_delivery,paid,2026-07-02 10:51:25.498304,33101.84
1277,1277,card,paid,2024-11-01 09:19:14.359051,27102.44
1278,1278,cash_on_delivery,paid,2025-01-30 08:15:31.551877,11248.18
1279,1279,bank_transfer,paid,2025-11-01 09:30:54.941656,1122.37
1280,1280,bank_transfer,failed,,0.0
1281,1281,cash_on_delivery,paid,2025-08-28 15:44:09.118272,31717.51
1282,1282,cash_on_delivery,paid,2025-08-21 05:42:22.811368,18636.9
1283,1283,card,paid,2026-06-12 10:26:30.851638,12885.11
1284,1284,paypal,paid,2026-01-04 22:28:49.488174,11530.0
1285,1285,card,paid,2025-03-26 15:13:24.124651,1411.93
1286,1286,bank_transfer,paid,2024-08-01 19:12:57.526963,21014.5
1287,1287,card,paid,2026-01-18 22:57:07.520857,32970.34
1288,1288,paypal,paid,2025-02-27 08:17:35.844011,22031.75
1289,1289,cash_on_delivery,paid,2026-04-23 06:17:48.401729,23702.04
1290,1290,cash_on_delivery,paid,2026-02-25 18:21:23.844636,53623.54
1291,1291,bank_transfer,paid,2026-01-11 14:22:35.162993,4459.59
1292,1292,paypal,paid,2026-03-14 15:50:06.725673,15590.36
