order_id,customer_id,order_date,status
1170,379,2026-02-28 16:07:02.636834,shipped
1171,87,2025-12-14 14:36:08.188276,shipped
1172,181,2025-04-20 10:26:47.717412,paid
1173,369,2026-05-23 12:55:19.391307,shipped
1174,95,2025-08-28 07:15:56.966387,cancelled
1175,278,2025-08-02 04:04:28.344327,returned
1176,491,2025-10-18 00:59:39.182689,paid
1177,18,2025-12-02 20:32:55.742018,shipped
1178,39,2024-08-03 15:33:32.331383,cancelled
1179,343,2024-09-24 08:51:58.784123,created
1180,4,2025-06-05 06:32:40.114793,shipped
1181,432,2026-04-08 16:58:28.902849,shipped
1182,35,2026-04-08 17:12:07.554875,shipped
1183,5,2025-01-02 00:15:34.446641,paid
1184,234,2025-08-03 10:02:57.125005,shipped
1185,317,2026-06-25 04:25:55.784362,shipped
1186,479,2024-08-04 04:31:34.161356,shipped
1187,248,2025-04-15 12:03:31.479705,shipped
1188,9,2026-01-16 10:48:04.182406,created
1189,283,2026-06-09 16:05:30.903736,shipped
1190,9,2024-11-22 04:45:02.116065,shipped
1191,141,2025-05-23 14:25:59.164409,shipped
1192,147,2026-04-13 13:13:09.652155,created
1193,417,2026-01-22 16:07:10.467364,shipped
1194,221,2025-01-31 08:54:10.371371,shipped
1195,466,2024-11-05 03:08:55.474696,paid
1196,471,2025-02-06 14:00:39.091313,paid
1197,77,2026-05-08 20:25:40.150606,paid
1198,318,2025-11-22 12:18:34.727711,shipped
1199,418,2026-04-27 15:11:35.621901,shipped
1200,408,2025-06-10 03:37:45.274476,shipped
1201,192,2025-10-21 11:31:37.429879,returned
1202,236,2024-09-10 13:57:01.381924,shipped
1203,357,2025-07-07 05:40:39.426674,paid
1204,351,2024-11-14 20:03:04.708384,shipped
1205,42,2025-09-07 04:10:26.329138,shipped
1206,440,2026-04-20 19:18:54.338569,shipped
1207,17,2025-08-09 15:43:57.493405,paid
1208,195,2025-04-19 15:26:33.098981,shipped
1209,244,2025-02-27 19:08:50.503599,paid
1210,5,2024-07-24 17:07:57.933279,shipped
1211,43,2025-06-02 22:05:54.412971,shipped
1212,223,2026-04-22 11:27:11.940656,shipped
1213,170,2026-04-21 21:01:54.794992,shipped
1214,440,2026-04-12 04:48:04.721144,returned
1215,459,2024-09-10 09:22:19.527762,shipped
1216,22,2025-02-28 05:54:32.561909,paid
1217,462,2025-10-23 06:54:58.372633,cancelled
1218,455,2025-12-08 05:31:53.868392,shipped
1219,139,2024-11-03 07:27:00.435400,created
1220,39,2025-12-24 03:35:19.609738,shipped
1221,144,2024-09-11 03:06:23.804296,cancelled
1222,289,2025-12-04 09:36:47.677966,shipped
1223,92,2025-10-12 16:38:19.814236,cancelled
1224,162,2024-09-06 19:56:20.178326,created
1225,107,2025-12-05 04:03:48.859115,shipped
1226,386,2025-12-19 11:35:19.486750,shipped
1227,421,2026-06-18 20:58:24.735446,shipped
1228,40,2025-09-26 14:56:50.767177,paid
1229,289,2024-10-31 07:40:11.328110,paid
1230,428,2025-08-12 12:47:07.641708,shipped
1231,347,2024-08-07 14:07:33.369497,cancelled
1232,170,2024-11-08 08:15:32.469728,shipped
1233,379,2025-03-08 08:49:50.796500,paid
1234,353,2026-04-03 23:41:37.190837,shipped
1235,257,2026-03-28 16:20:43.353513,shipped
1236,178,2024-11-01 22:40:02.616766,paid
1237,224,2024-10-20 03:34:21.444554,paid
1238,39,2026-01-19 08:52:23.944242,shipped
1239,394,2024-08-12 23:56:11.187659,shipped
1240,305,2025-02-16 13:11:03.383264,shipped
1241,397,2025-12-21 21:13:50.981235,shipped
1242,325,2026-06-08 11:34:55.900763,paid
1243,231,2025-02-02 11:08:50.364164,shipped
1244,183,2024-11-15 12:15:41.600600,shipped
1245,193,2026-04-23 21:11:27.893255,shipped
1246,349,2026-06-08 02:15:04.762679,shipped
1247,195,2024-07-09 02:19:21.496500,paid
1248,317,2026-01-16 14:56:14.841933,paid
1249,127,2024-07-15 10:24:22.423405,shipped
1250,43,2025-07-05 00:33:14.066117,paid
1251,195,2025-07-05 18:20:31.055018,shipped
1252,325,2026-02-16 08:17:28.998624,paid
1253,200,2025-09-23 15:16:04.807205,shipped
1254,55,2025-07-01 23:36:30.828884,paid
1255,483,2024-12-11 22:30:49.273564,shipped
1256,185,2025-10-31 05:54:28.593217,shipped
1257,53,2025-06-02 23:06:39.096560,paid
1258,96,2025-05-25 07:07:56.255377,shipped
1259,286,2025-09-18 16:37:32.939736,shipped
1260,209,2024-07-11 07:37:14.317907,paid
1261,46,2026-04-11 22:07:44.843418,shipped
1262,48,2025-01-25 16:07:41.103671,shipped
1263,402,2025-10-08 17:19:12.328618,shipped
1264,198,2026-02-25 14:21:36.466774,created
1265,212,2024-12-05 04:35:17.914664,shipped
1266,44,2024-11-18 12:54:41.367313,shipped
1267,287,2024-08-15 17:44:24.309259,cancelled
1268,125,2025-03-18 11:14:01.469021,shipped
1269,87,2024-10-20 17:01:12.147361,shipped
1270,87,2024-07-30 04:58:09.913636,paid
1271,155,2025-09-01 19:13:46.408530,paid
1272,75,2025-09-20 04:53:48.233087,paid
1273,223,2025-03-05 09:15:58.368877,paid
1274,154,2024-09-08 13:56:48.920607,shipped
1275,40,2024-09-24 01:21:05.379836,shipped
1276,484,2026-07-02 10:04:25.498304,paid
1277,321,2024-11-01 08:50:14.359051,shipped
1278,316,2025-01-30 06:00:31.551877,paid
1279,55,2025-11-01 07:23:54.941656,paid
1280,4,2025-11-29 17:45:50.427511,cancelled
1281,171,2025-08-28 13:22:09.118272,shipped
1282,195,2025-08-21 04:12:22.811368,shipped
1283,169,2026-06-12 08:58:30.851638,shipped
1284,221,2026-01-04 21:21:49.488174,shipped
1285,441,2025-03-26 15:02:24.124651,shipped
1286,305,2024-08-01 16:42:57.526963,paid
1287,165,2026-01-18 21:34:07.520857,shipped
1288,356,2025-02-27 07:56:35.844011,paid
1289,161,2026-04-23 03:26:48.401729,paid
1290,204,2026-02-25 16:52:23.844636,returned
1291,150,2026-01-11 13:01:35.162993,shipped
1292,325,2026-03-14 12:53:06.725673,shipped
1293,295,2024-08-22 22:38:04.858727,shipped
1294,167,2025-06-15 10:31:13.714435,shipped
1295,419,2024-10-03 15:38:17.710330,shipped
1296,187,2026-03-26 07:06:47.024756,paid
1297,289,2025-03-03 23:54:41.148571,paid
1298,280,2025-05-04 18:11:26.221677,paid
1299,394,2024-12-06 19:17:37.838264,shipped
1300,488,2024-12-06 05:22:01.191744,shipped
1301,483,2024-08-18 00:26:59.320110,shipped
1302,225,2025-08-27 21:19:07.922285,shipped
1303,426,2026-06-21 21:52:43.376233,shipped
1304,420,2025-07-27 21:37:25.887191,shipped
1305,408,2024-09-08 13:22:09.759037,shipped
1306,256,2025-12-17 10:30:20.826469,paid
1307,156,2025-09-21 07:03:48.699741,paid
1308,338,2026-02-02 06:27:50.073479,paid
1309,217,2025-12-04 19:45:46.039553,shipped
1310,38,2025-05-14 11:17:03.747091,shipped
1311,307,2026-03-17 19:34:21.431883,shipped
1312,206,2025-01-12 04:37:14.619012,shipped
1313,473,2025-08-30 15:30:39.998974,cancelled
1314,355,2025-10-04 18:48:09.999319,shipped
1315,19,2026-05-14 17:57:06.693793,shipped
1316,185,2025-09-28 05:49:21.506155,shipped
1317,416,2025-07-04 02:58:41.455097,shipped
1318,327,2025-12-21 04:06:08.923232,cancelled
1319,56,2025-07-05 02:32:37.880138,shipped
1320,337,2026-02-16 17:30:33.823688,shipped
1321,86,2026-04-13 00:21:11.002068,shipped
1322,23,2024-12-23 12:20:58.677654,shipped
1323,331,2025-02-03 17:04:58.302090,shipped
1324,205,2024-11-24 21:42:23.656084,returned
1325,170,2024-09-30 20:44:10.672529,returned
1326,221,2025-06-11 02:32:14.468239,paid
1327,51,2026-02-08 12:19:05.689655,paid
1328,262,2025-12-27 05:19:37.675815,shipped
1329,286,2024-12-04 23:12:36.934866,shipped
1330,295,2025-09-28 23:40:11.862013,paid
1331,192,2025-05-05 09:30:58.961619,shipped
1332,396,2024-08-08 17:55:58.036389,shipped
1333,354,2025-03-18 22:16:56.289835,shipped
1334,177,2026-02-15 07:33:12.995806,returned
1335,248,2024-12-08 14:59:32.224587,paid
1336,213,2025-10-17 11:23:53.826260,cancelled
1337,44,2025-11-22 13:26:00.493258,paid
1338,482,2025-01-08 08:42:41.162326,shipped
1339,179,2024-08-25 01:39:17.488814,shipped
1340,234,2025-02-10 20:49:13.483690,shipped
1341,267,2025-08-12 06:36:33.634930,shipped
1342,244,2026-01-17 19:37:58.585351,paid
1343,370,2024-09-27 16:07:01.350927,shipped
1344,164,2025-03-06 23:20:28.376324,paid
1345,23,2025-04-21 19:43:56.053113,shipped
1346,59,2025-08-26 02:26:41.735270,created
1347,176,2026-06-07 20:37:21.913445,shipped
1348,347,2026-03-06 07:21:36.061274,shipped
1349,477,2024-11-25 05:46:24.869457,returned
1350,125,2026-03-07 14:36:37.735266,shipped
1351,283,2026-05-11 05:21:06.140388,paid
1352,287,2025-06-21 11:52:54.595572,shipped
1353,237,2025-06-18 03:05:59.082910,paid
1354,208,2024-08-01 11:46:32.671700,shipped
1355,96,2024-10-13 16:21:27.710902,shipped
1356,222,2024-10-28 00:32:36.178952,shipped
1357,378,2025-06-07 23:43:05.228106,shipped
1358,102,2026-03-30 13:05:00.820214,shipped
1359,220,2026-04-21 23:22:32.700802,shipped
1360,361,2025-06-09 08:11:20.152627,paid
1361,143,2026-02-21 05:57:50.392946,shipped
1362,415,2026-05-15 05:57:14.720445,shipped
1363,296,2024-08-16 10:32:28.927497,paid
1364,447,2025-07-22 03:35:28.357527,shipped
1365,188,2025-08-23 04:41:19.554183,shipped
1366,235,2025-11-13 22:13:14.793806,paid
1367,344,2025-08-16 01:29:09.191304,cancelled
1368,271,2024-07-20 04:32:53.136813,returned
1369,161,2025-09-01 07:02:37.922376,shipped
1370,313,2025-03-05 19:55:44.291481,shipped
1371,59,2026-05-06 18:31:35.926871,shipped
1372,433,2026-02-07 19:40:03.445246,shipped
1373,89,2024-08-23 21:12:02.929231,shipped
1374,362,2024-10-23 13:55:39.012704,shipped
1375,471,2026-03-12 15:49:15.027375,shipped
1376,44,2025-03-11 06:14:34.634331,shipped
1377,161,2025-04-06 14:55:36.312237,paid
1378,157,2025-07-31 19:00:23.147154,paid
1379,192,2024-11-04 18:04:58.621657,shipped
1380,262,2025-09-21 23:02:09.354415,shipped
1381,306,2024-11-20 09:25:21.599022,paid
1382,197,2024-09-29 20:50:58.799697,shipped
1383,250,2026-01-29 00:03:50.168250,shipped
1384,356,2025-02-16 17:01:38.735552,cancelled
1385,477,2026-03-25 03:15:53.579095,returned
1386,285,2025-12-07 00:57:35.899352,paid
1387,148,2025-01-20 20:08:52.600632,paid
1388,162,2024-09-07 22:04:57.572752,shipped
1389,318,2026-04-08 04:22:58.628898,paid
1390,184,2025-04-03 22:48:37.675527,returned
1391,249,2026-03-04 10:02:08.739711,paid
1392,418,2025-02-12 13:55:36.301040,shipped
1393,288,2025-07-25 02:11:38.635143,shipped
1394,254,2024-11-11 08:37:30.031651,shipped
1395,252,2025-04-05 20:57:19.515657,shipped
1396,431,2024-08-02 19:58:38.561001,shipped
1397,86,2024-12-01 03:28:40.571542,paid
1398,16,2024-09-12 03:52:35.466020,shipped
1399,113,2025-07-11 03:14:29.865489,paid
1400,141,2026-02-10 04:30:47.536177,paid
1401,148,2026-04-28 13:38:10.583864,paid
1402,235,2024-10-27 01:36:11.476729,shipped
1403,396,2025-03-11 23:08:03.598949,shipped
1404,282,2025-06-24 16:23:00.933195,shipped
1405,294,2026-04-05 20:48:51.721267,paid
1406,397,2025-02-18 05:26:43.685039,shipped
1407,188,2025-03-02 15:07:02.638785,shipped
1408,388,2026-01-19 14:33:50.617338,created
1409,369,2024-09-16 06:53:05.394418,shipped
1410,112,2026-06-24 01:07:57.389684,returned
1411,53,2025-07-18 13:13:13.261226,shipped
1412,335,2026-07-01 16:16:55.645059,shipped
1413,153,2024-12-03 09:37:38.924325,cancelled
1414,17,2024-08-02 05:12:25.516055,shipped
1415,179,2025-04-15 15:23:46.000452,cancelled
1416,45,2026-03-30 05:49:22.496836,shipped
1417,61,2024-09-29 03:09:59.326035,shipped
1418,122,2025-02-18 16:21:38.696679,paid
1419,378,2024-08-07 16:17:51.878938,shipped
1420,180,2026-03-18 01:17:19.855730,cancelled
1421,313,2026-04-04 09:40:52.271823,shipped
1422,85,2025-03-06 23:27:41.519026,shipped
1423,402,2026-04-17 01:09:55.887594,paid
1424,106,2024-09-19 19:56:05.540284,shipped
1425,292,2026-01-17 04:41:19.648092,shipped
1426,144,2026-01-02 03:05:35.271719,shipped
1427,87,2024-07-22 22:29:55.333189,shipped
1428,361,2026-01-11 13:56:06.512924,paid
1429,294,2025-10-16 04:24:43.362620,paid
1430,440,2024-12-06 19:17:57.881927,shipped
1431,461,2024-11-30 00:25:42.707059,shipped
1432,49,2025-01-31 20:20:50.132298,paid
1433,385,2025-07-30 07:59:22.163428,shipped
1434,471,2026-01-22 00:31:04.833892,paid
1435,142,2025-11-08 18:12:36.430583,cancelled
1436,65,2025-01-21 16:25:41.638552,shipped
1437,68,2024-10-29 13:31:48.319310,paid
1438,365,2024-09-28 03:03:00.865523,shipped
1439,127,2026-06-06 12:48:25.430874,shipped
1440,347,2025-08-19 07:28:32.958345,shipped
1441,73,2024-09-19 07:10:48.177330,shipped
1442,138,2025-08-06 19:44:18.791995,shipped
1443,193,2025-08-11 19:36:02.008347,shipped
1444,325,2025-01-20 12:20:27.175583,shipped
1445,394,2026-05-26 13:28:46.201397,paid
1446,264,2026-02-13 19:46:38.632885,shipped
1447,356,2025-08-29 20:55:55.726048,cancelled
1448,189,2024-11-08 15:05:46.368816,shipped
1449,250,2025-02-18 23:18:26.895622,shipped
1450,2,2026-04-19 06:45:48.206729,cancelled
1451,434,2025-08-05 09:31:25.792979,shipped
1452,375,2024-08-12 13:41:33.576380,returned
1453,326,2024-07-27 16:40:17.088855,shipped
1454,184,2026-04-27 08:28:28.078531,cancelled
1455,408,2024-08-12 08:57:22.011883,shipped
1456,112,2025-04-12 17:28:13.096679,returned
1457,423,2024-09-07 10:11:33.730396,paid
1458,138,2025-04-18 19:16:55.499342,shipped
1459,146,2025-12-03 06:27:17.577696,shipped
1460,296,2026-04-18 13:48:24.217349,paid
1461,437,2025-10-09 07:57:48.759569,shipped
1462,176,2025-11-22 15:19:26.357572,cancelled
1463,391,2025-05-28 04:34:22.659642,created
1464,51,2025-03-23 07:01:13.121054,shipped
1465,429,2025-03-06 06:40:20.412483,shipped
1466,64,2024-11-28 06:12:21.865246,cancelled
1467,81,2026-01-11 12:20:05.869256,shipped
1468,1,2026-02-17 16:38:29.727743,returned
1469,220,2024-09-01 21:24:33.995279,paid
1470,353,2026-05-11 14:11:29.601045,cancelled
1471,452,2026-01-15 21:58:31.083325,shipped
1472,82,2025-08-25 06:35:42.229970,cancelled
1473,449,2024-09-12 09:20:50.366842,paid
1474,336,2026-02-12 14:48:33.698390,shipped
1475,43,2025-11-28 19:53:42.243912,shipped
1476,463,2024-09-15 13:33:13.428284,shipped
1477,27,2025-02-18 06:01:24.889097,shipped
1478,157,2025-10-20 06:01:23.896209,shipped
1479,387,2026-01-17 10:10:53.753541,paid
1480,336,2025-06-15 05:46:11.892149,paid
1481,49,2026-05-29 14:35:37.872726,created
1482,245,2024-10-19 12:02:42.464953,paid
1483,304,2026-04-21 19:22:59.251482,paid
1484,349,2025-01-11 00:26:34.000880,shipped
1485,5,2025-03-29 00:12:18.088742,shipped
1486,419,2024-11-17 10:50:36.954134,paid
1487,441,2026-05-07 13:25:30.399966,shipped
1488,68,2025-03-04 19:32:12.220433,shipped
1489,118,2026-03-27 07:22:14.097207,shipped
1490,375,2025-02-28 17:56:27.871380,shipped
1491,53,2025-06-27 15:07:10.515875,shipped
1492,452,2024-08-23 06:20:12.645240,paid
1493,196,2024-09-26 23:28:02.130080,shipped
1494,386,2025-06-21 03:53:03.016152,cancelled
1495,329,2026-03-16 07:57:13.326368,returned
1496,74,2025-01-28 16:47:10.550240,paid
1497,289,2025-03-18 04:08:38.953180,created
1498,333,2025-08-30 07:22:08.148883,paid
1499,180,2025-07-12 13:30:55.019704,shipped
1500,322,2025-04-28 20:40:38.880827,shipped
1501,471,2025-12-10 06:40:42.424096,shipped
1502,352,2024-09-22 15:55:48.953562,shipped
1503,112,2025-08-16 18:32:16.622901,paid
1504,52,2024-08-27 07:47:27.254142,paid
1505,64,2025-02-12 04:58:31.920512,shipped
1506,197,2025-06-08 05:58:31.461542,shipped
1507,220,2025-09-10 21:22:42.569524,shipped
1508,72,2024-12-27 18:58:22.998225,paid
1509,331,2024-12-31 12:39:36.958187,paid
1510,284,2024-10-30 16:15:10.594104,shipped
1511,370,2025-06-23 21:08:47.350004,shipped
1512,399,2024-08-23 18:30:59.835931,cancelled
1513,14,2024-12-05 15:07:00.385083,shipped
1514,338,2025-11-25 12:18:35.580767,cancelled
1515,106,2025-05-17 11:04:26.633860,shipped
1516,261,2026-06-22 12:52:23.098527,paid
1517,201,2025-08-24 20:27:35.825878,paid
1518,28,2025-03-13 11:41:10.795166,shipped
1519,407,2025-11-25 13:35:41.556434,returned
1520,254,2024-11-09 22:50:12.084836,shipped
1521,124,2025-11-07 15:34:56.795280,shipped
1522,305,2025-12-28 14:36:49.288987,paid
1523,456,2025-12-08 13:13:45.476667,returned
1524,185,2026-03-09 17:51:11.703593,cancelled
1525,68,2024-09-28 00:38:20.653900,shipped
1526,430,2025-09-14 22:29:41.973064,shipped
1527,188,2025-03-01 04:45:29.242687,shipped
1528,89,2024-09-15 20:24:25.263458,shipped
1529,489,2025-05-27 17:42:10.215043,returned
1530,38,2025-02-16 12:43:12.012410,created
1531,35,2025-04-28 22:33:57.143518,created
1532,111,2025-09-16 12:46:42.106303,created
1533,31,2025-11-19 06:23:41.003285,cancelled
1534,204,2025-09-15 04:16:44.461730,shipped
1535,322,2026-02-25 09:52:40.715703,shipped
1536,393,2025-03-02 16:20:58.972618,shipped
1537,360,2025-10-20 16:01:30.478134,shipped
1538,328,2024-08-20 10:15:44.469093,shipped
1539,316,2024-12-12 11:27:02.569813,paid
1540,43,2024-10-15 23:48:25.621992,shipped
1541,262,2025-09-03 18:07:46.063751,cancelled
1542,499,2026-01-09 00:28:54.260422,shipped
1543,275,2026-02-18 02:06:02.268428,shipped
1544,301,2026-01-10 13:06:31.317948,shipped
1545,428,2025-11-01 06:38:27.340993,shipped
1546,330,2025-06-02 09:42:56.390662,paid
1547,358,2025-02-04 10:52:50.427965,shipped
1548,489,2025-09-29 04:18:04.680394,shipped
1549,30,2025-05-29 03:46:33.535612,paid
1550,474,2024-12-03 17:56:50.802181,shipped
1551,233,2026-04-08 10:59:08.423893,shipped
1552,29,2025-02-10 11:12:05.628382,shipped
1553,380,2026-02-06 18:29:23.667094,shipped
1554,90,2025-11-14 22:05:11.349415,paid
1555,363,2026-05-08 11:06:54.436933,paid
1556,6,2026-05-21 17:44:52.990138,paid
1557,488,2025-12-12 20:21:24.185616,shipped
1558,265,2026-05-05 23:47:36.877245,shipped
1559,370,2026-06-29 21:39:41.270971,paid
1560,191,2025-09-05 04:28:30.798669,paid
1561,400,2025-09-26 04:44:52.717927,cancelled
1562,376,2025-07-14 08:53:31.217908,cancelled
1563,395,2026-03-17 16:44:45.992579,cancelled
1564,172,2026-03-21 06:05:49.773154,shipped
1565,140,2024-08-21 02:32:15.038342,shipped
1566,135,2026-04-25 17:36:43.650949,shipped
1567,296,2026-06-13 13:08:07.041054,shipped
1568,255,2024-07-07 03:10:12.481243,shipped
1569,185,2025-08-19 14:34:01.998379,paid
1570,440,2026-06-21 10:25:05.092848,shipped
1571,189,2024-09-24 15:33:49.652823,paid
1572,396,2025-01-28 15:56:33.367647,paid
1573,294,2024-07-29 07:06:05.348443,shipped
1574,60,2025-05-17 21:00:52.191674,paid
1575,261,2025-09-10 14:51:19.173934,created
1576,440,2025-10-06 05:20:33.432894,cancelled
1577,126,2025-12-08 10:51:34.437541,created
1578,187,2025-04-29 02:45:18.571232,shipped
1579,77,2025-05-20 09:55:42.934683,paid
1580,492,2024-12-07 19:19:27.816141,cancelled
1581,284,2024-11-10 04:31:41.886153,shipped
1582,366,2024-10-16 02:28:26.960693,shipped
1583,215,2025-08-16 05:46:12.259855,paid
1584,128,2026-03-14 13:12:05.333241,shipped
1585,369,2025-03-26 16:46:47.571989,shipped
1586,423,2025-05-07 07:09:28.719056,paid
1587,191,2025-02-02 05:43:06.285595,paid
1588,345,2026-04-05 00:46:07.634730,cancelled
1589,92,2024-10-06 05:27:10.983662,paid
1590,265,2024-07-14 23:47:57.991575,returned
1591,489,2025-10-23 03:38:04.314658,shipped
1592,450,2024-10-19 16:51:08.347894,shipped
1593,145,2026-04-13 21:49:45.080738,shipped
1594,160,2025-10-30 02:50:26.157336,shipped
1595,284,2026-06-18 17:10:47.071749,shipped
1596,189,2024-10-13 16:44:26.714784,paid
1597,289,2024-10-14 18:03:55.559053,shipped
1598,379,2026-02-15 05:46:01.528381,shipped
1599,238,2026-03-26 20:10:15.263719,shipped
1600,498,2026-04-20 06:14:40.145912,shipped
1601,396,2025-11-26 11:38:18.083598,shipped
1602,376,2026-05-17 02:09:06.036159,cancelled
1603,390,2025-10-04 18:52:43.592502,shipped
1604,78,2025-06-03 10:36:33.667068,created
1605,210,2025-05-12 07:56:09.404281,created
1606,278,2026-02-25 13:29:02.914482,shipped
1607,430,2025-04-13 13:01:09.571753,shipped
1608,5,2024-12-18 09:58:01.133403,returned
1609,1,2025-05-12 19:16:54.721822,shipped
1610,193,2024-07-11 22:38:40.560378,shipped
1611,373,2025-07-05 09:50:03.576140,shipped
1612,106,2025-12-22 10:24:29.146981,shipped
1613,122,2025-12-08 17:06:24.750040,shipped
1614,493,2025-01-19 04:45:18.618968,paid
1615,73,2026-05-14 08:28:07.575472,shipped
1616,48,2025-08-31 12:43:06.102537,created
1617,119,2024-07-30 23:01:23.177236,cancelled
1618,267,2024-08-03 04:13:01.638069,shipped
1619,459,2025-06-24 12:48:37.723605,shipped
1620,499,2025-04-01 18:07:43.071780,shipped
1621,298,2025-09-03 09:22:45.493333,paid
1622,69,2026-06-09 01:06:36.534180,shipped
1623,202,2024-09-03 00:00:48.579082,paid
1624,291,2025-12-21 21:38:48.182398,paid
1625,340,2025-07-26 01:07:07.964853,returned
1626,122,2026-03-26 06:06:31.744344,paid
1627,436,2026-01-05 19:13:57.235966,shipped
1628,411,2025-01-26 15:02:57.814192,shipped
1629,426,2025-07-19 03:17:48.943042,shipped
1630,163,2025-07-23 19:37:32.395104,shipped
1631,120,2025-09-25 03:51:02.312729,paid
1632,104,2025-01-01 15:39:47.045625,paid
1633,395,2025-10-10 04:51:50.068808,shipped
1634,80,2025-11-03 08:42:10.723480,paid
1635,231,2025-11-07 00:00:48.431414,shipped
1636,209,2025-11-18 05:14:34.453338,paid
1637,184,2025-08-04 09:19:56.170030,returned
1638,107,2025-09-02 22:09:11.323759,shipped
1639,238,2025-09-27 07:53:34.954727,paid
1640,62,2026-04-27 13:36:31.802282,paid
1641,414,2025-08-01 08:19:54.776069,shipped
1642,424,2024-07-14 09:26:05.823724,shipped
1643,309,2025-06-03 04:18:18.861102,created
1644,428,2026-04-29 08:54:30.010805,cancelled
1645,76,2025-08-29 18:52:10.992551,paid
1646,128,2025-03-05 16:19:46.870457,returned
1647,203,2025-03-21 07:30:50.043834,shipped
1648,347,2026-06-20 18:00:48.861148,paid
1649,420,2025-02-06 17:29:09.461616,returned
1650,16,2024-11-05 21:03:29.743992,returned
1651,438,2025-11-26 05:41:20.105750,shipped
1652,384,2025-09-16 01:51:43.707809,shipped
1653,49,2025-02-13 15:12:34.649083,shipped
1654,412,2026-01-30 23:00:23.940566,shipped
1655,63,2025-01-12 18:20:58.606468,created
1656,426,2025-10-09 04:58:19.335378,shipped
1657,114,2025-09-01 20:04:39.310416,paid
1658,422,2025-08-28 23:29:31.282862,shipped
1659,352,2025-10-28 22:40:14.771722,shipped
1660,331,2025-02-04 15:15:45.968420,paid
1661,301,2025-12-27 03:46:44.851050,paid
1662,417,2024-07-26 10:57:45.082881,paid
1663,34,2025-06-25 14:58:06.563478,paid
1664,331,2024-10-07 03:45:22.803725,shipped
1665,66,2024-08-31 15:53:52.068645,paid
1666,434,2026-01-30 00:56:20.929468,shipped
1667,170,2025-01-06 15:13:20.119310,paid
1668,483,2025-09-29 08:15:22.695782,shipped
1669,87,2025-01-23 13:21:35.670114,cancelled
1670,222,2025-01-10 05:12:35.676702,shipped
1671,203,2025-12-30 02:45:56.898024,shipped
1672,196,2025-09-20 14:17:41.838203,shipped
1673,89,2026-05-02 08:22:26.227068,shipped
1674,466,2025-12-28 07:36:15.802451,paid
1675,144,2025-10-31 00:23:09.051103,shipped
1676,77,2025-04-02 14:57:36.469608,created
1677,318,2024-11-11 15:24:10.910950,shipped
1678,332,2026-01-29 03:17:08.416902,paid
1679,211,2024-12-26 01:15:30.109849,cancelled
1680,246,2024-11-15 14:14:43.804979,paid
1681,144,2025-07-26 18:18:49.719703,shipped
1682,215,2024-07-30 16:30:46.044853,paid
1683,453,2026-06-25 08:39:27.013638,shipped
1684,128,2026-06-13 03:25:29.566441,shipped
1685,411,2025-09-14 13:10:43.366686,shipped
1686,10,2026-02-26 18:27:08.009103,returned
1687,401,2026-03-10 09:02:09.595876,shipped
1688,246,2026-01-07 09:26:07.033328,shipped
1689,249,2025-05-04 03:59:22.242876,shipped
1690,290,2025-04-12 09:53:07.280689,shipped
1691,199,2025-11-01 02:53:14.420547,paid
1692,14,2025-12-18 20:15:11.355220,shipped
1693,113,2024-11-05 17:06:55.403082,created
1694,416,2025-09-01 13:21:03.097952,shipped
1695,30,2026-03-13 10:59:53.698210,shipped
1696,242,2024-08-15 04:47:57.008164,shipped
1697,393,2025-01-15 15:38:25.728517,shipped
1698,120,2026-02-25 04:00:35.419027,returned
1699,52,2024-08-13 21:11:49.322723,paid
1700,124,2025-06-10 11:16:21.168027,paid
1701,418,2025-06-19 09:27:19.358130,shipped
1702,378,2025-06-19 10:03:24.045223,paid
1703,486,2026-05-30 04:40:49.822180,paid
1704,434,2026-05-11 08:29:53.963696,returned
1705,199,2024-12-24 04:49:24.654367,shipped
1706,430,2025-11-17 19:21:14.632384,returned
1707,89,2025-04-17 10:54:50.735599,paid
1708,304,2025-01-14 08:36:13.143417,shipped
1709,378,2025-07-28 23:50:32.682168,shipped
1710,468,2025-05-20 01:56:20.943044,shipped
1711,361,2025-02-02 11:21:07.829387,shipped
1712,486,2026-02-08 22:25:30.047018,shipped
1713,73,2025-04-11 13:29:52.735281,shipped
1714,97,2025-02-22 02:53:13.175291,shipped
1715,415,2025-07-28 20:32:02.557700,cancelled
1716,253,2026-06-04 18:15:09.681428,shipped
1717,90,2024-09-15 15:19:48.330694,shipped
1718,47,2025-07-29 14:45:56.109571,paid
1719,309,2025-03-21 23:31:47.539659,paid
1720,270,2026-03-15 05:11:00.339129,shipped
1721,170,2025-09-25 11:07:31.804391,cancelled
1722,104,2025-10-25 20:05:32.451977,shipped
1723,175,2025-01-21 15:18:46.884948,shipped
1724,471,2025-01-19 23:36:47.827568,shipped
1725,445,2026-02-12 14:12:39.179298,shipped
1726,12,2025-01-09 00:57:09.276321,paid
1727,361,2025-09-06 05:53:36.246980,cancelled
1728,397,2025-06-08 08:19:12.301203,paid
1729,270,2025-11-11 19:15:55.139476,cancelled
1730,492,2024-12-30 03:27:14.194035,paid
1731,361,2025-11-09 07:38:09.449233,cancelled
1732,203,2026-01-20 08:22:26.903830,shipped
1733,173,2025-07-21 07:56:24.320698,shipped
1734,70,2025-11-13 13:48:54.129505,returned
1735,375,2026-07-02 00:57:05.435982,cancelled
